HandRight.X;HandRight.Y;HandRight.Z;ElbowRight.X;ElbowRight.Y;ElbowRight.Z;HipCenter.X;HipCenter.Y;HipCenter.Z;HandLeft.X;HandLeft.Y;HandLeft.Z;ElbowLeft.X;ElbowLeft.Y;ElbowLeft.Z;
-0.01906433;-0.4254159;3.299653;0.09452821;-0.3318329;3.538254;-0.08882651;-0.427489;3.540315;-0.1914255;-0.3794516;3.33039;-0.3012862;-0.3167498;3.563401;
-0.1225718;-0.3506686;3.310017;0.09419282;-0.3294792;3.541196;-0.08897326;-0.4277041;3.540422;-0.2052767;-0.3742217;3.360997;-0.302007;-0.3207012;3.558827;
-0.05923077;-0.3595288;3.364297;0.09480868;-0.3278667;3.542192;-0.08897887;-0.4277003;3.540431;-0.1977522;-0.3685191;3.344529;-0.3011324;-0.3232829;3.556897;
-0.0002039671;-0.4427862;3.306577;0.09448117;-0.3258367;3.543062;-0.08886914;-0.4276464;3.540383;-0.1886927;-0.3870234;3.319046;-0.3017031;-0.3235431;3.557463;
-0.02111497;-0.3681038;3.38131;0.09722632;-0.3319163;3.540227;-0.08921614;-0.427814;3.540797;-0.1880428;-0.3881442;3.318368;-0.3020841;-0.3237213;3.558095;
-0.03881498;-0.3640141;3.357426;0.09664667;-0.3288116;3.541217;-0.08899757;-0.4279333;3.540806;-0.2059636;-0.3683411;3.353758;-0.3025951;-0.3251964;3.55736;
-0.1721392;-0.3510061;3.32893;0.09609977;-0.3279693;3.541599;-0.08904358;-0.427923;3.540787;-0.1958788;-0.3745533;3.332039;-0.3031793;-0.3231278;3.558676;
-0.0598178;-0.3687294;3.32316;0.09611268;-0.3280464;3.539692;-0.08935145;-0.4282159;3.541263;-0.1927764;-0.3723924;3.338617;-0.3033015;-0.3231703;3.558727;
-0.05740857;-0.3722915;3.321346;0.09565163;-0.3265972;3.540313;-0.08927868;-0.4279143;3.54181;-0.196735;-0.3740709;3.344158;-0.3019778;-0.3237059;3.556847;
-0.04363085;-0.3618522;3.348992;0.0957397;-0.3266017;3.542333;-0.08949755;-0.4278599;3.541809;-0.205064;-0.3709239;3.355569;-0.3034635;-0.3225939;3.559222;
-0.1267607;-0.3425341;3.318945;0.09552299;-0.3255716;3.541911;-0.08947437;-0.4279436;3.541978;-0.2024408;-0.3743026;3.352855;-0.3035995;-0.3226048;3.559525;
-0.006947432;-0.4405802;3.31635;0.0956862;-0.325364;3.541698;-0.08946287;-0.4279248;3.541968;-0.198784;-0.3722873;3.342771;-0.3033858;-0.3160719;3.562908;
