HandRight.X;HandRight.Y;HandRight.Z;HipCenter.X;HipCenter.Y;HipCenter.Z;ElbowRight.X;ElbowRight.Y;ElbowRight.Z;
0.1383546;-0.1010722;2.66848;0.01860952;-0.3674777;3.221506;0.1587701;-0.198914;3.077194;
0.1427663;-0.1048151;2.680591;0.01790057;-0.3677539;3.221602;0.1531404;-0.06605398;2.978447;
0.1415375;-0.1048957;2.676632;0.01791066;-0.3677451;3.221616;0.152886;-0.06596318;2.978409;
0.1422612;-0.1064389;2.682011;0.01780233;-0.367664;3.221711;0.1533916;-0.06679823;2.979262;
0.1418013;-0.1061259;2.680743;0.01721346;-0.3678943;3.221913;0.1530031;-0.06645269;2.979311;
0.1416785;-0.1039346;2.679169;0.01739038;-0.3678219;3.222177;0.1595991;-0.199003;3.079603;
0.1417412;-0.1028229;2.678774;0.01697026;-0.367757;3.22224;0.1527155;-0.06451881;2.978962;
0.1414652;-0.1019833;2.679011;0.01704755;-0.3676949;3.222253;0.1524373;-0.06432617;2.979555;
0.1411971;-0.1008635;2.678988;0.01724062;-0.3676298;3.222293;0.1589023;-0.198737;3.080547;
0.1407103;-0.1040288;2.682985;0.01726029;-0.3677003;3.2223;0.1515763;-0.06512937;2.980773;
0.1391056;-0.09543655;2.668489;0.01815754;-0.3679208;3.221881;0.1510061;-0.06016593;2.980224;
0.1380215;-0.1003077;2.673437;0.01836672;-0.3683026;3.221944;0.1499466;-0.06260345;2.980711;
0.1381159;-0.1000319;2.673467;0.01827785;-0.3682534;3.222001;0.1500829;-0.06245017;2.981422;
0.1382142;-0.09945341;2.673106;0.01954401;-0.3682917;3.222109;0.1505331;-0.06199088;2.980564;
0.137925;-0.09990036;2.672098;0.01944096;-0.3682826;3.222095;0.1505186;-0.06223608;2.980052;
0.1379686;-0.09942749;2.672063;0.01851653;-0.3682399;3.221983;0.1594019;-0.1912758;3.081665;
0.138652;-0.09898553;2.673705;0.01907666;-0.3681415;3.221582;0.158758;-0.1982619;3.077458;
0.1404858;-0.1019434;2.678399;0.01923977;-0.3679123;3.221653;0.1521058;-0.06380085;2.978826;
0.1389106;-0.1051829;2.681852;0.01846839;-0.3677;3.221967;0.1511926;-0.06568335;2.978842;
0.1389414;-0.1056263;2.681674;0.01911235;-0.3673306;3.222035;0.1510493;-0.06588499;2.978881;
0.1382511;-0.1062774;2.681362;0.01902902;-0.3675411;3.222034;0.150563;-0.06636801;2.977955;
0.1381012;-0.1065648;2.680445;0.01894994;-0.3675695;3.222028;0.1505158;-0.06642187;2.97807;
0.1381139;-0.101191;2.675546;0.01912999;-0.36758;3.22196;0.1506366;-0.06315947;2.978881;
0.1374414;-0.09908862;2.672518;0.02051785;-0.3674437;3.221257;0.1505021;-0.06201863;2.978575;
0.1371293;-0.09833985;2.671906;0.02074044;-0.3673522;3.220485;0.1503657;-0.06159781;2.978156;
0.1364449;-0.09766414;2.67085;0.02113929;-0.3672845;3.220314;0.1499667;-0.06118128;2.977881;
0.1364219;-0.09728418;2.670602;0.02060349;-0.3675282;3.220397;0.1500182;-0.06098954;2.97774;
0.136553;-0.1003122;2.673069;0.02051297;-0.3674634;3.220366;0.1499639;-0.06255985;2.977521;
0.1370397;-0.09909114;2.672431;0.02121525;-0.3670805;3.220262;0.1576599;-0.2013319;3.074322;
0.1369079;-0.09851177;2.67221;0.02035388;-0.3675966;3.220225;0.1498753;-0.0615829;2.978293;
0.1375098;-0.1018713;2.675022;0.01906191;-0.3675169;3.220535;0.1564499;-0.2032475;3.071364;
0.1379953;-0.09573236;2.667426;0.01910706;-0.3674873;3.220474;0.1567742;-0.2013406;3.071662;
0.1380182;-0.09546828;2.667498;0.01761179;-0.3689942;3.220385;0.150051;-0.05923162;2.979711;
0.1380908;-0.09392232;2.665898;0.01766532;-0.3689037;3.220346;0.1499772;-0.05842476;2.979671;
0.1365171;-0.1041052;2.678285;0.01890263;-0.3685598;3.220034;0.1490791;-0.06375051;2.980408;
0.1358274;-0.1014793;2.675205;0.0187056;-0.3684706;3.220101;0.148764;-0.06216488;2.980542;
0.1370362;-0.09554479;2.667805;0.01958213;-0.368004;3.219483;0.1494721;-0.05892966;2.980171;
0.13678;-0.0952573;2.666755;0.01978324;-0.3677025;3.219504;0.1585039;-0.2009682;3.071233;
0.1369409;-0.0951204;2.666926;0.01974138;-0.3676521;3.219419;0.1495248;-0.05886045;2.97942;
0.1372708;-0.09349336;2.66488;0.01965088;-0.3674988;3.219507;0.149726;-0.05797382;2.979444;
0.1371639;-0.09357695;2.665031;0.01994023;-0.3674178;3.219453;0.1497281;-0.05795542;2.979693;
0.1357066;-0.1008628;2.670276;0.01982072;-0.3673647;3.219462;0.1487519;-0.0615511;2.980232;
0.1352499;-0.1037028;2.673146;0.02006763;-0.3674522;3.219542;0.14851;-0.06309257;2.980484;
0.1346827;-0.1050667;2.674593;0.02004369;-0.3674572;3.219495;0.1568147;-0.2023048;3.07423;
0.1363298;-0.09961311;2.669473;0.0198842;-0.3673545;3.219514;0.1493732;-0.06102705;2.980241;
0.1348591;-0.09580837;2.66421;0.01986147;-0.3673728;3.219508;0.1487673;-0.05898414;2.979809;
0.1345488;-0.09389921;2.662914;0.01977164;-0.3672626;3.219629;0.1492056;-0.05795118;2.979541;
0.1340591;-0.09314387;2.661631;0.02285732;-0.3664895;3.218726;0.1490431;-0.05758955;2.979527;
